8_0.86_70	[C@@]12([C@]3(C(=CC[C@@H]1[C@@]1([C@@H](CC2)C([C@H]([C@@H](C1)OC(=O)/C=C/c1ccc(cc1)O)O)(C)C)C)[C@H]1[C@](CC3)(C(=O)O)CC[C@H]([C@@H]1C)C)C)C
8_0.86_71	C=C(C)C1CCC2(CCC3(C)C(CCC4C3(C)CCC3C(C)(C)C(C(C(=O)O)C43C)OC(=O)c3ccc(c(c3)O)O)C12)C(=O)O
8_0.86_72	CC[C@@H](C)[C@H]1C(=O)N([C@@H](C(=O)N([C@@H](C(=O)NCCC(=O)O[C@@H](C(=O)N2CCC[C@@H]2C(=O)N1)C[C@@H](C)C(=O)[O-])C)C)C(C)C)C
8_0.86_73	CCCCCCCCCC(=O)OC12C(C3C=C(CC4(C(C=C(C)C4=O)C3(C(C)C1OC(=O)c1ccccc1)O)O)CO)C2(C)C
8_0.86_74	C=C(C)C12CC(C)C34C5C6C(CC7(C3C(C(C)CCCCCCCC(OC15)(O2)O4)C(C)C7OC(=O)c1ccccc1)O)(CO)O6
8_0.86_75	c1(ccccc1)/C=C/C(=O)O[C@H]1[C@]2([C@@]([C@@]3(CC=C4C[C@H](CC[C@@]4([C@H]3C1)C)O)O)(CC[C@@]2(O)[C@@H](C)OC(=O)/C=C(/C(C)C)\C)O)C
8_0.86_76	[C@@]12([C@]3([C@@H]([C@@]4([C@@H](CC3)C([C@H](CC4)O)(C)C)C)CC[C@@H]1[C@@H]1[C@@](CC2)(CC[C@H]1C(=C)C)COC(=O)/C=C/c1cc(c(cc1)O)O)C)C(=O)O
8_0.86_77	[C@@]12([C@]3([C@@H]([C@@H]4[C@@](CC3)(CC[C@H]4C(=C)C)C(=O)O)CC[C@@H]1[C@@]1([C@@H](CC2)C([C@H](CC1)O)(C)C)C)COC(=O)/C=C/c1ccc(cc1)O)C
8_0.86_78	C=C1CCC2(CCC3(C)C(=CCC4C5(C)CC(C(C(C)(CO)C5CCC34C)OC(=O)/C=C/c3ccc(cc3)O)O)C2C1C)C(=O)O
8_0.86_79	[C@@]12([C@]3(C(=CC[C@@H]1[C@@]1([C@@H](CC2)[C@@]([C@H]([C@@H](C1)O)O)(COC(=O)/C=C/c1ccc(cc1)O)C)C)[C@H]1[C@](CC3)(C(=O)O)CC[C@H](C1=C)C)C)C
8_0.86_80	[C@@]12([C@]3([C@@H]([C@@]4([C@@H](CC3)C(C(=O)CC4)(C)C)C)CC=C1[C@H]1[C@](CC2)(C(=O)O)CC[C@H]([C@@H]1C)C)C)COC(=O)/C=C/c1cc(c(cc1)O)O
8_0.86_81	[C@@]12([C@]3([C@@H]([C@@]4([C@@H](CC3)C(C(=O)CC4)(C)C)C)CC=C1[C@H]1[C@](CC2)(C(=O)O)CCC(C1)(C)C)C)COC(=O)/C=C\c1cc(c(cc1)O)O
8_0.86_82	C=C(C)C12CCC3(CCC4(C)C(CCC5C4(C)CCC4C(C)(C)C(C(C(=O)OC)C54C)OC(=O)c4ccc(cc4)OC)C13)C(=O)O2
