Eigvals	70
2.10868223561	0.68118436025	0.44570194994	0.369677131968	0.164531238834	0.152532028275	0.123950627885	0.0930927521436	0.0695993602327	0.0595166134434	0.056431254751	0.0339652354716	0.027012374827	0.0250155253533	0.0208491964337	0.0157379627925	0.0144899072651	0.0120674098483	0.00797663233165	0.00530368146517	0.00496508116893	0.00337318899408	0.0029342374952	0.00232818856384	0.00180726993252	0.000782921785132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	70
0.468231002085	0.151256377191	0.0989677188567	0.0820864761066	0.036534014245	0.0338696002855	0.0275231259238	0.0206711622486	0.0154544756132	0.0132156107178	0.0125305095831	0.00754195012049	0.00599807364067	0.00555467500322	0.00462954539757	0.00349460054468	0.00321747093245	0.00267955755042	0.00177120406614	0.00117767771988	0.00110249182731	0.000749013595434	0.00065154480819	0.000516972185701	0.0004013026701	0.00017384708128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	70	70
Alphitonia.philippinensis	0.286370225774	0.00864818081584	-0.102492525246	0.111465928731	-0.0504037754088	0.00944403075257	-0.016718592597	0.0197091073817	-0.0292334521236	0.0469693133098	-0.0177423054005	0.0440662749475	-0.0184076754642	0.00353018064415	-0.00503305940947	0.0124762748833	-0.00245634427658	-0.00369659829604	0.0105525275647	-0.019074020423	-0.00765677639771	0.00598499175645	0.00990625430039	0.00126855759438	0.00346762969252	0.000729366593383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Berchemia.floribunda	-0.0506633510877	0.0810933774036	-0.0127465614362	-0.0503732502066	-0.00480526103963	0.0199181612575	0.00600492182289	0.0135202028392	0.00378326000712	0.0367607089505	-0.00348903099794	-0.00435967710505	-0.00537972203701	0.00320659180265	-0.00996142602744	0.00895422755815	0.00133035009172	0.000805916257002	0.00900992361888	0.00377730250765	-0.0135316397202	-0.0135201347759	-0.0107498730337	-0.00392200108658	0.00226317875924	0.00117738306219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Berchemia.giraldiana	-0.0525069376911	0.0968704497382	-0.019593873196	-0.04200154342	-0.0274738390066	0.0458125046932	0.00537297407139	0.00817962765067	-0.00682146104366	-0.0073618169201	0.00101632753623	0.00110913830988	-0.033922800622	-0.00770022295574	0.00142708433759	0.0114761959986	0.007772536175	-0.0136779984277	-0.000496790586393	9.00012149872e-05	-0.0122456574441	-0.00235471320881	0.000710972078495	-0.0011350928915	-0.000749039486468	0.00548079487988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Berchemia.hirtella	-0.107956158006	0.0874730539331	-0.250834963202	0.0201754316827	-0.0719498014708	-0.0738484312659	-0.0673230785663	-0.0531137294262	-0.005296196606	-0.040608285627	0.0357626878566	0.00669279887774	-0.0105817756158	-0.00333935301536	0.0162381364014	0.00768179430154	-0.00649211741876	0.0155453727381	-0.00977307300787	-0.00239115188347	-0.00201105904628	0.000994806094884	-0.0035162985433	-0.00137726923532	0.00240925433155	0.0016090658862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Berchemia.huana	-0.125416347584	-0.00924744499539	0.0141698645908	0.00829843920917	-0.00976651069942	0.00601591893638	-0.013800992036	-0.0148488114507	-0.00279321822585	-0.0313710147441	-0.0254857136194	0.0298488905728	0.00632038039737	-0.00791133057792	-0.00203173555998	-0.0181491412429	0.00378650045427	-0.0107147272433	0.00769557633466	-0.00567129754994	0.00103981964973	0.0114621671932	-0.00510699554308	-0.00111814437719	0.00160082765177	-0.00218151168413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Berchemia.kulingensis	-0.0372536390318	0.0419272891019	0.0283587553093	-0.0518790214798	-0.0175875121098	0.0500461773343	0.00489482621508	-0.00698845828381	0.00358604119199	-0.0176828477383	0.00439379557509	-0.0185502146593	-0.0284675032067	0.000325730842649	-0.0162717219155	0.00933300579463	0.00259710360974	-0.0159424481833	-0.0178300071695	0.0103204691492	0.00742656256454	-0.00575002966409	-0.00495592349632	0.000334281341777	0.0150391874844	-0.00200105760927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Berchemia.lineata	0.101257189987	0.00906629739833	-0.168372919152	-0.0817134295555	0.115604509007	0.0567503145451	0.00171924256201	-0.0435835968716	0.0507173123008	0.0338542903178	-0.00809083171477	-0.00425577495595	0.0183082721489	0.0116519491831	0.00237531541329	0.0200471828442	0.0195460632266	0.00305497421373	0.00884807784711	0.00875082313954	-0.0174845290461	-0.00244166585221	0.00295831894811	-0.00333883236293	-0.00317422791161	0.000297904535071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Berchemia.loureiroana	-0.165987162156	0.0299070915843	0.0217980122389	0.000589945333669	-0.043120786199	0.0130077061881	-0.0298481104125	-0.0347831976129	-0.00932985259726	-0.0101107455596	0.00888806662946	0.0145623427721	0.00160321053894	0.0061429771025	0.00886702449887	0.00466026164442	0.000546728522235	0.0138079970335	-0.0143994556819	-0.00526821607977	-0.00569311255288	-0.00180826197856	0.00865328040061	-0.00272673098242	-0.00952277037167	-0.00341077617972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Berchemia.sinica	-0.0366885648905	-0.0603937782319	0.0475064344845	-0.0698337380382	-0.041387658392	0.0262066927997	0.00503208186473	-0.0212950834385	-0.0134700047946	0.012034667962	-0.0454541427797	-0.00616000023342	-0.0200292140783	-0.0314349998765	0.00118965314648	0.0315332299631	-0.0167891042663	-0.0138590672802	-0.00185727606243	0.000777269780261	0.000248904852515	-0.0103464703456	0.00116037782897	-0.000575422697275	-0.000780052697042	-0.00341693909335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Berchemia.yunnanensis	-0.294613513462	0.0397471976735	0.0895091428679	0.0928889668282	0.0041644921114	0.0672730426718	-0.0117519345007	0.0503128132036	0.0834638717342	0.0204145460691	-0.0406209840433	0.0310064410266	-0.00625207713142	-0.0493862747062	-0.0183940758172	-0.0225153624552	-0.0172379687159	-0.00221894244535	-0.00871284131405	0.00226273428166	-0.009144423011	-0.00291435970138	0.000433477809694	0.00147453326929	-0.00274632876264	-0.00124284460825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
