CF_kingdom	CF_superclass	CF_class	CF_subclass	CF_directparent	Alphitonia philippinensis (1)	Berchemia floribunda (2)	Berchemia giraldiana (3)	Berchemia hirtella (4)	Berchemia huana (5)	Berchemia kulingensis (6)	Berchemia lineata (7)	Berchemia loureiroana (8)	Berchemia sinica (9)	Berchemia yunnanensis (10)	Ceanothus asiaticus (11)	Colubrina arborescens (12)	Colubrina asiatica (13)	Colubrina pubescens (14)	Colubrina spinosa (15)	Gouania leptostachya (16)	Guoania javanica (17)	Gouania leptostachya (18)	Gouania hypoglauca (19)	Gouania polygama (20)	Hovenia acerba (21)	Hovenia acerba var. kiukiangensis (22)	Karwinskia calderonii (23)	Krugiodendron ferreum (24)	Paliurus perforatus (25)	Rhamnella franguloides (26)	Rhamnella tonkinensis (27)	Rhamnus crenata (28)	Rhamnus davurica (29)	Rhamnus diamantiaca (30)	Rhamnus erythroxylon (31)	Rhamnus globosa (32)	Rhamnus hainanensis (33)	Rhamnus koraiensis (34)	Rhamnus leptophylla (35)	Rhamnus longipes (36)	Rhamnus napalensis (37)	Rhamnus oreodendron (38)	Rhamnus parvifolia (39)	Rhamnus rosthornii (40)	Rhamnus sphaerosperma (41)	Rhamnus subapetala (42)	Rhamnus utilis (43)	Sageretia pauciflora (44)	Sageretia thea (45)	Scutia eberhardtia (46)	Scutia myrtina (47)	Ventilago calyculata (48)	Ventilago calyculata var. trichoclada (49)	Ventilago cristata (50)	Ventilago denticulate (51)	Ventilago inaequilateralis (52)	Ventilago leiocarpa (53)	Ventilago leiocarpa var. pubescens (54)	Ventilago maderaspatana (55)	Ventilago oblongifolia (56)	Ventilago pauciflora (57)	Ziziphus apetala (58)	Ziziphus attopensis (59)	Ziziphus cambodiana (60)	Ziziphus funiculosa (61)	Ziziphus guatemalensis (62)	Ziziphus horsfieldii (63)	Ziziphus incurva (64)	Ziziphus mauritiana (65)	Ziziphus oenopolia (66)	Ziziphus poilaneo (67)	Ziziphus rotundifolia (68)	Ziziphus rugosa (69)	Ziziphus rugosa var. harmandii (70)	Ziziphus thyrsiflora (71)
Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Glycosylglycerols	N-phenylureas	2614.2160715999994	20571.701891	13005.8014746	13695.3264231	7541.318401400001	4357.0866165	30337.9160642	42781.380319899996	14760.091656	4643.0307335	19688.621893	4597.38916151	8775.130822800002	7517.4493977	13749.0773101	3787.8916652999997	3570.6329021	5776.5089674	14622.957460100002	17024.339369399997	16446.1538392	14280.445864999998	3075.1291239999996	5850.1432448	7721.8865328	24860.622517999996	12681.2519026	17748.367775	5389.8129809	7741.641545	1080.5626814	4316.1517889	2695.0741723	5821.661990999999	680.5127794	2714.0499698	4720.724035699999	3320.2555161	3791.1119080000003	101970.526571	493.67220710000004	9814.797508	4961.405352999999	11895.115607	26255.283251607	12922.246364300003	6932.844669749999	3058.7448411	3063.5169041999998	686.3798099999999	1111.8788181	2429.6037543	17457.657918	4870.9295496	3466.94640618	554.7840000000001	10151.177756000001	3928.8408830999997	4696.3027511	7386.014601100001	12598.078657	5784.0526307	7735.536107	2790.586449	8940.7787316	4001.3945603999996	2866.3257680700003	5571.7379144	1782.78453344	2760.2782190999997	48642.118819699994
Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Linear diarylheptanoids;none;Sesquiterpenoids;Sesterterpenoids;Triterpenoids	Curcuminoids;Limonoids;Sesterterpenoids	129.15	0.0	0.0	0.0	19.38	33.336	22.176	0.0	0.0	26.019000000000002	16.83	11.661	32.364000000000004	0.0	87.927	0.0	15.3	11.88	81.40804037	20.088	26.88	63.72	0.0	19.38	23.373	29.295	0.0	0.0	11.73	27.642	11.592	16.83	0.0	22.596	16.425	27.191999999999997	15.21	71.676	29.58	0.0	24.72	0.0	69.15	0.0	0.0	19887.794413	0.0	12.24	23.373	44.604	17.387999999999998	0.0	0.0	0.0	16.442999999999998	10.14	0.0	32.52	12.75	10.773	0.0	80.925	26.964000000000002	18.87	39.744	0.0	11.22	27.846	47.763000000000005	0.0	23.499000000000002
Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Sesquiterpenoids;Terpene glycosides	Agarofurans;Terpene glycosides	19.305600000000002	89.5089	200.21577374	248.5599	57.4092	99.906	132.468	92.23920000000001	209.06937686	234.62572012	121.80968998	159801.304525	125.09640652	93.11502078999999	50.5458	273.3906	46.2474	54.609	79.0185	44.63761835	205.9416	79.8921	93.92863559	47.4921	203.6037	136.0542	40.995599999999996	41.2167	59.3133	142.0146	156.1848	185.7201	56.217600000000004	128.65909402	16.545	162.2724	22.4256	166.695	159.1899	12.204	109.4463	68.5389	33.39	187.82588750000002	278.55629999999996	95.88879932	82.18199999999999	197.2515	55.5471	54.57028257	71.796	99.86128179	133.7016	118.44923961	76.46107024	50.7654	85.5577667	88.07249999999999	56.63579999999999	98.62259999999999	95.21220000000001	46.1178	41.1726	221.01960000000003	138.29808767	352.43919092	148.72908314	80.4366	86.02343454999999	49.9734	124.6155
Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Terpene glycosides	Cucurbitacin glycosides	391.7708164	114.471	220.34825848	146.7984	246.43199999999996	1333.316723	97.7688	281.8383058	261.5766	24088.521417000004	168.105	20392.782990000003	283.19340015	102.31800000000001	1855.0913620000001	398.29789589999996	249.0066	509.62131648	125.49810163000001	37593.35088	213.58406840000004	62.707499999999996	210.879	83.50229999999999	684.08779724	3272.773427	379.15200000000004	31.941	51.2172	91.14424508	85.899	103.12635786999999	36.288	6038.592039900001	40.884	74.58	82.752	78.45413744999999	380.37	95.9505	61.8006	0.0	70.5522	163.50470046	333.67145837	79976.13212000001	110.811	170.85	91.14	52.3575	63.088499999999996	12.168	68.12219999999999	27625.110182100005	32.103	103.57305047999999	67.4625	959.2458519999999	544.79538921	214.60316656	1458.8123400000002	207.7743926	82.80518298	215.6107196	1462.5620101	331.5762913	131.59290000000001	671.0387900000001	681.3297325	58.545	402.3119275
Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Terpene glycosides	Diterpene glycosides	78244.523185	40.26	304.6581363	73.62	69.62801257000001	34.05	89.06400000000001	17.85	42.384	24.336	1162.56	39.27	1370.1889904	301.92128610000003	19164.087482	1729.4726907	841.1739932	2961.841428	75032.81392	70821.73592	1936.2163736	18571.407309000002	78.66901428	194.394	72.642	2082.420865	18.009	10.71	368.93976560000004	25.11	123.738	94.533	84.786	842.9226107999999	40.32	46.662000000000006	28.479	2016.331575	6145.629674000001	4455.457916	3240.973356	64.125	9261.510489	5593.498421	36.801	7430.72612	1835.7	113.44200000000001	50.298	7649.550926	9084.443822	3104.938071	11220.16525	16.83	2927.2196480000002	9679.956329999999	6733.010377	55878.99649	9529.508906	15491.091441	5113.896	66106.60085999999	3739.5415631	90660.47043	26003.09867	10313.848822900001	54372.570641700004	22355.54608	34599.033838	26902.035092	13450.264814
Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Terpene glycosides	Triterpene saponins	418750.52743112005	63078.660894119996	119371.20194743999	149851.1513	57857.143330000006	200688.876	150976.10479999997	195502.57330000002	225130.58831908	119625.59144119998	1076607.31649653	230137.291698	635128.3493713394	384806.93782795005	2143802.7405913398	1107495.4357579194	256422.86006180997	893515.7025702095	10878.16417074	1430666.2843404303	230194.05972577003	101078.74115456999	21506.32153	10935.4668768	22481.907135999998	168845.72520936	54432.689663280005	45278.28536223001	86566.98376999999	32249.999611200004	226949.37494739998	111589.51469742999	33993.97446868001	33341.679730899996	140730.93910000002	32087.191379799995	12142.7401183	142580.96424449998	14827.091709100003	59411.48761	1631.8153800000002	49449.24600608001	61147.13633	91856.38429739002	25238.75278447	36705.570078849996	82078.40035350999	55042.356889999995	7214.43093496	440657.78400000004	58944.5131464	282914.1783	1938.98736	181512.45519999997	149656.782	412050.5797	119461.99091000001	465770.8426470301	13229.725167490002	122731.19005393998	39558.034279999985	3747020.86286439	31265.519668700003	160398.5048	754388.1994753499	594167.9948686378	1386120.7906543799	510255.9238061402	22087.54854609	112733.79297618002	736578.3906517702
Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Limonoids	84.7062	312.3636771	406.6196628	802.2996611000001	58.620000000000005	44.8404	36857.381144900006	1357.53803835	71.1786	24.659399999999998	93.01289999999999	27.844199999999997	95.8899	67.7679	183.1101	63.217200000000005	69.582	191.0673	64.1817	283.82528881	139.0944	67.6125	21.612	55.1097	233.0136	107.0178	202.81920000000002	141.0687	104.60268045000001	100.01994896	55.6584	21.2268	0.0	102.50099999999999	17.7099	64.1844	51.794399999999996	60.245400000000004	107.3904	13.2288	63.8925	195.64739999999998	0.0	11.22	203.14025544	147.25462166	1020.5635133999999	59.80800000000001	161.9391	33.1116	25.232999999999997	48.5196	60.8388	18.793799999999997	24.723	157.29240000000001	205.641	132.32580000000002	74382.2418058	137.00966947	118.1136	67.61723594	75.822	164.74780336999999	316.92176269000004	666.05552501	47.727000000000004	144.09750000000003	1670.504637	197.7804	112.40049924000002
Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Triterpenoids	2662625.987411709	26739.679721050015	60978.99760665999	13328.179855429995	15891.584907070004	35615.56517729001	29186.974046169984	21999.848217610004	28733.893592979995	18202.470758870004	398861.47710979014	6890.393619857	169983.13661851003	70174.26035119999	6692915.277738985	1739202.83534421	168657.13315415007	2955969.78957807	1099168.6466991599	5245278.99743467	215860.55389513006	1346050.4260034855	21360.071919234004	80811.18393544	6883.238922669999	284501.2841166003	23529.199518449994	15838.142151589997	63754.610608639996	34823.90854847901	24196.86282359	74176.28755016797	400217.55264288	80973.76148092402	11978.7561283	20267.73681824799	12177.53252246	58498.510481770005	45065.19617437001	239635.54405661998	150987.99586411	121850.59873081997	26092.426502959992	20448.1350996	10411.946082219993	2762966.0266766	17425.089732	40458.87657099	15226.57086878	17013.0203702	38614.74894866999	23496.523813980013	18075.14786551001	53416.05521512001	42968.13642127001	23391.031600639995	17488.737877730004	3806019.4038713267	559859.6901108399	1034462.7211161801	53016.60463391	1450381.2099875805	627810.34340956	1609011.10923352	2546413.221785451	1510861.1617728095	394666.89522613003	2031492.8032164904	1768808.4972971696	895304.8312906894	3991254.646545401
Organic compounds	Lipids and lipid-like molecules	Prenol lipids	none	Lignan glycosides	303.0531	1375.855276	789.1051257	24837.167503299996	155.11567017	391.78395385	279.66089999999997	115.2537	276.81172383	1251.2378242999998	147.16284875	166.5565825	1347.7194980000002	1266.0143980700002	79.4517	2187.349494	10575.41622	7138.725587479999	330.1185	140.71858765000002	926.9251325	370.4415954	206.7	982.1733712399999	683.5305883000001	569.7933491	159.20764184	3550.897871	93.1146	238.6935	2199.326462	102.7998	115.98361058	343.13134619999994	65.6088	316.2794708	105.9387	255.97232739000003	259.10758122	66.90934805	144.32630048	169.2525	205.04751158	220.8621	193.61338623	99.07915444	459.45800410000004	659.5928600300001	158.34519412	262.08806558000003	134.94428349999998	295.90691219999997	251.36969999999997	527.8988135	225.441	287.15660658	80.4888	31929.461136799997	4456.370696	425.58900000000006	122.50410000000001	83.7654	169.9059	114752.68445100001	254.92710000000002	5942.466962	3590.1157070000004	169.51319999999998	7367.795515000001	3798.6309545400004	334.4601
Organic compounds	Lipids and lipid-like molecules	Prenol lipids;Steroids and steroid derivatives	Steroidal glycosides;Terpene glycosides	Steroidal saponins;Triterpene saponins	1417.3633071	100.0971	230.11079999999998	47.146800000000006	51.1443	347.19059999999996	223.0362	112.75229999999999	492.6	123.7125	71498.86654335	244.24861521000003	2289.2629044200003	277.8171	120838.2459322	396.85710000000006	268.9794	340.06293459999995	405.62010000000004	102430.93551669999	482.1543	108.6966	75.1005	456.22619999999995	75.114	153.8151	242.2191	112.81439999999999	95.23049999999999	323.4138	213.3111	103.7556	68.862	236.44950000000003	68.7015	174.6462	48.345	0.0	155.3328	77.82390000000001	20.655	81.7038	63.653099999999995	112.49640000000001	152.96776260000001	333.7220358	175.19039999999998	87.8796	49.143299999999996	64.1721	63.9987	20.3424	163.9548	166.8771	28.0503	56.4687	100.2645	71.00519999999999	230.13299999999998	227.88	68.5578	367096.719177	617.1042659	217.938	536.77854712	252.63526653999998	259.65990000000005	980.6016586000001	213.7386	195.56645815	6710.721754
Organic compounds	Lipids and lipid-like molecules	Prenol lipids;Steroids and steroid derivatives	Steroidal glycosides;Triterpenoids	Triterpenoids	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	219687.20199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Biphenyls and derivatives;none	Biphenyls and derivatives	8.5896	0.0	29.322	3.8339999999999996	0.0	12.2544	8.91	7.7922	12.8625	10.2816	10.122	37292.129501	15.9057	16.8498	20.5644	155.3625	25.2273	27.37504065	13.86	11.067	26.7372	15.5058	16.1472	28.308000000000003	17.3088	40.3941	8.34	17.9454	19.767	76.4124	146.1136457	5.9556	0.0	108.99728030000001	0.0	17.8332	21.93	3.8016	164.91	0.0	11.73	23.0616	52.8162	27.4362	56.65690752	21.33066805	12.24	30.1476	0.0	17.9025	4.4163	0.0	8.0142	5.5458	0.0	10.248	20.4525	6.9795	0.0	0.0	19.1835	0.0	9.7014	0.0	20.4519	36.1944	21.255	0.0	152.244	0.0	31.6008
Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroidal alkaloids	Cerveratrum-type alkaloids;Spirosolanes and derivatives	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88236.4451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroidal glycosides	Steroidal saponins	17567.95661573	470.49869999999993	330.23099963000004	637.1214	616.2269999999999	127.29390000000001	143.9691	225.09749999999997	134.3373	666.9479999999999	38278.38125660001	174.5682	1217.5258514900002	1194.5219058100001	16464.92223336	85082.14961443	585.5676	234076.60041100002	575.10290726	37855.43590585	679.1976	453.65160000000003	197.1828	95.2974	244.6923	350.5158	41.9076	477.4323	595.1784	291.0492	134.5863	517.0017	744.3172541	365.5611	389.90160000000003	402.07290000000006	49.3899	118.4223	189.12840000000003	108.9264	14.375999999999998	878.6703090000001	119.96069999999999	208.0419	391.1016	228.69600000000003	345.1173	164.9322	253.4271	61.0608	150.888	132.06330000000003	174.9735	135.75930000000002	57.2772	86.496	124.0917	468.26772239	167.02259999999995	1147.9521000000002	98.4516	181691.30856082	2392.8188573	70.1751	36048.990910600005	1278.88047099	9185.037538880002	243444.57505550006	838.2316017000002	440.3199	3356.0225450999997
Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroidal glycosides;Triterpenoids	Triterpenoids	101.1	162.0411	0.0	11.73	13.2645	0.0	10.674000000000001	29.825400000000002	29.493	20.387999999999998	15559.406430000001	25.9653	14705.49309	3762.8795649999997	204.99129069999998	737.215606	20.0868	84.396	100.98672975	583.90235783	39.5049	0.0	0.0	24.264	13.7214	24.2028	0.0	0.0	9.3054	28.778100000000002	26.7276	0.0	27.75	44.883300000000006	0.0	13.1742	0.0	19.4544	13.17	8.2317	0.0	34.3941	32.2749	60.6381	60.5952	39.648	9.152999999999999	7.146	10.212	16.4682	44.4645	0.0	0.0	26.988	0.0	26.410800000000002	13.2756	10.08	7.5726	32.052	38.1948	51543.18582	23.904899999999998	42.7896	104.7045	31.44	21.7209	121.7622	38.0625	256.947	786.1764000000001
Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Triterpenoids	Triterpenoids	473.23199999999997	294.84000000000003	59.595	46.742999999999995	61.02	48.39	177.9	63.33	56.882999999999996	49.554	129.387	15.3	159.94954578	92.43	33247.782483	186.69899999999998	213.75	425.29094699999996	730.7241229000001	5290.512255	6813.459504	3945.099064	160.332	85.668	51.275999999999996	1078.3292689999998	28.536	31.59	30.666	24.273000000000003	61.194	93.17699999999999	37.962	133.84799999999998	40.824	35.238	38.513999999999996	96.57900000000001	82.91058838	27.84	61.074	60.531000000000006	0.0	9.633	54.221999999999994	136.24126611	45.159000000000006	17.886	16.730999999999998	11.88	41.46	46.620000000000005	18.759	14.28	0.0	58.644	36.96	646.8862634	1053.685631	102.666	411.513219	654.2099062	89.51400000000001	497.6916563	415.64115780000003	6792.9334805	2164.829443	881.7224809999999	973.1749292000001	493.602	575.3154728
Organic compounds	Lipids and lipid-like molecules;Organoheterocyclic compounds	Indoles and derivatives	Pyrroloindoles	Pyrroloindoles	28.899	229.33800000000002	62.28176514	27.927	13.26	62.601000000000006	45.012	25.35	131.064	79.35	26.73	16.730999999999998	34.293	40.926	69.789	12.675	29.79	32.955	230.55138130000003	35058.763763	24.843000000000004	69.59700000000001	14.196	140.856	216.80700000000002	146.91899999999998	148.956	98.145	36.21	44.814	22.755000000000003	28.392	12.482999999999999	86.652	50.976	39.626999999999995	32.655	46.644000000000005	86.1	30.048000000000002	51.35804622	12.597000000000001	61.857	57.42	93.642	123.65379964	19.38	19.14	20.91	47.952	22.374000000000002	30.42	36.33	60.858	12.75	0.0	29.016	154.107	139.584	43.665	0.0	123.12813885	226.85399999999998	39.36	227.0602245	57.24462011999999	4717.2240456	57.732	53.712	53.424	385.353
Organic compounds	Organic acids and derivatives	Benzene and substituted derivatives;Carboxylic acids and derivatives;Peptidomimetics	Benzyl alcohols;Depsipeptides	Benzyl alcohols;Cyclic depsipeptides	11420.935290000001	9991.527557000001	13239.243772000002	32262.628099999998	11437.741354000002	16448.347470999997	8437.060003	15753.581006999999	28247.500581	40976.11528	7657.040499	12106.039107	13626.874401	18056.870754	20937.644153	16419.693408000003	19654.608922	26628.817069999997	7206.0772	4407.200639000001	4368.520313999999	16915.657475	17323.646525	11157.93411	19443.552571	32396.75224	16387.05678	11175.399151	14264.72164	17048.123403999998	15410.237857999999	10640.690752999999	15214.59281	7296.699721999999	25770.615380000003	8884.145793	9964.777839999999	16902.628585000002	16441.476365000002	4166.668414	13277.771781	16655.564575999997	11792.29681	10777.114402	11161.319617000001	20656.544645	12923.907789	21994.918908	17037.195504000003	13199.465789	14797.818123	15243.23792	19295.488087	14385.262504999999	21211.497154	13108.636266	13318.750461	28591.860041	3819.1923711	13020.379998	12736.981020000001	29047.39331	17293.729388	3315.2615610000003	121.73399999999998	13276.360155000002	21164.411908000002	26462.981889000002	17712.261623	19724.289525	12018.527023999999
Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Cyclic peptides	419.87271440000006	74761.62108879999	213540.28553999998	433.2726	209.6619	283.75969528	410231.92102371994	34292.098261	446.4996	392.7948258299999	804.8651344300001	386.2617	919.72443863	429.02771813	2103.8318695	778.4816818500001	505.33292409999996	1321.77697765	739.5246475299999	1757.4441034699998	501.28203612	2596.8954071999997	372.6348	855.54435538	647.0998478399998	511.75440000000003	292.84710000000007	229.066343335	259.8624	557.5265999999998	236.5086	507.26060713	283.0881	818.9650816999999	397.92870000000005	222.97469999999998	116.358	509.69979229	268.9866	216.10530000000003	201.7254	213.03839999999997	329.0784	83.6193	892.4379432500002	4601.18854001	387.0906	164.664	147.2136	141.3213	121.33080000000001	210.6672	227.6874	389.8143675300001	181.52159999999998	108.93170546	269.60699999999997	5900.012839600001	1442.8956859999998	361352.28778144	650.2235315	510.384164758	292316.977779	280321.982842	5561.42458959	1078.6019674000001	453.7361476	170331.22102206	33482.763248200004	55524.73928370001	5290.134610450002
Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Phenylalanine and derivatives;Tyrosine and derivatives	101.919	9.9648	20.6388	153.06528	64.5138	58.4136	47.019420000000004	309.49886039999996	143.46820319999998	78.036	871.6637777999999	103381.18061000001	139.24379608	15.1326	304.6295254	773.8305656	58.90764	66.654	177.55616126	167.17553466	211.812	137.25	14.532	363.16074	22.5324	260.1707642	48.8844	319.23449619999997	34.9596	55.899	96.15	20.0088	93.99600000000001	450.9022906	0.0	88.92671999999999	28.6902	338.217147	214.98143560000003	0.0	108.19008000000001	22.0056	128.7	25.254	38.88	50.41218072	15.3624	87.5491388	106.01628000000001	157.5	0.0	186.66358856	173.61382598	90.07699626	50.077020000000005	170.84951999999998	19.90944	17.4528	9.24	0.0	0.0	71.83872	24.343320000000002	51.75	303.15	26.6844	187.27143028	48.54	515.016	0.0	656.36892
Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives;Diarylheptanoids;Peptidomimetics	Amino acids, peptides, and analogues;Hybrid peptides;Linear diarylheptanoids	Cyclic peptides;Hybrid peptides;Linear diarylheptanoids	1150.98	9024.7452418	9499.6551485	504.5110503000001	571.1492578	2236.674441	610.04759763	1268.0709812	1595.1108990000002	2519.205813	263.6600244	82.02000000000001	936.8325403	1674.8973858	10948.182251	171.1702116	369.06703230000005	1168.7468254	874.1005774	8985.0796198	1755.8584716	154.281	223.32007434	273.486	458.8413407	2234.9380579999997	212.349	2389.5772381	368.15189389999995	881.1155940000001	99.62176465	229.347	313.621236	5493.8877064	278.226	3266.383695	406.16005110000003	217.323	242.258384	727.1362207000001	728.0130289	815.4095980000001	292.7233728	602.1620452999999	153.93319441999998	4116.265064	2249.5266589999997	70.59731964	267.81202590000004	265.113	48.480000000000004	411.702	375.8871277	381.9626038	44.676	83.57671692	1208.153456	1134.35842251	1509.9101882	218.99790779999998	4683.897113999999	1107.4659873	2140.209814	127.689	4630.209715	1041.2732615	5829.418543	326.597558	170.03559522	220.4789857	83137.25044999999
Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives;Peptidomimetics;Steroids and steroid derivatives	Amino acids, peptides, and analogues;Depsipeptides;Steroidal glycosides	Cyclic depsipeptides;Oligopeptides;Steroidal saponins	24431.569951999998	180.85500000000002	32.696999999999996	34.437	33.6999	48.03450000000001	42.110699999999994	65.8476	68.157	7.152	378.17764873	58.133399999999995	27.651600000000002	133.97039999999998	5911.7632091000005	18559.1698	49.982699999999994	17723.89044685	2423.504122	28715.95286	311.7518945	70.5423	55.46340000000001	49.7124	20.391	42.2997	66.4782	23.8659	20.6496	42.9378	47.091899999999995	0.0	24.559800000000003	69.2772	10.08	56.838300000000004	63.25620000000001	0.0	0.0	30.3324	82.974	0.0	105.2544	52.440599999999996	127.806	87.36240000000001	0.0	20.880000000000003	91.92960000000001	29.6595	19.6263	0.0	43.1685	11.2134	10.206	12.1824	152.4414	28.644000000000002	78.7797	37.689	33.0261	356076.14207000006	2987.9737063000002	24.4182	314.0714469	125.23259999999999	77.9658	6988.7563863	33.3144	18.354	75751.71344339999
Organic compounds	Organic acids and derivatives	Peptidomimetics	Hybrid peptides	Hybrid peptides	291.3288	519.6219034400001	447.32594544999995	406.3154879	165.1119	144.33210000000003	2819.7211660000003	272.81820000000005	806.4667213	867.2284771	841.1354143900002	89299.07439	1737.0305612	337.52416048000003	626.97837038	502.5072	322.76964624	820.4317325	4233.82682	1942.4016059700002	836.4096574	279.99893886	162.71303288000001	15121.051942900001	1488.0840161	2532.0973510000003	422.4984	162.2625	1693.0588734	231.2394	1615.5500917000002	574.5611327	271.55824431	367.07219999999995	850.5710760000001	555.0052869	433.11540819999993	680.56153131	1010.57915371	389.907	601.19592658	99.08999999999999	149.58864255999998	274.50859205	78.8349	409.719	2991.8049469999996	346.49831495999996	423.48963867000003	238.99000196999998	377.5752	273.16517851	200.09796500000002	243.10657068000003	246.95909904	198.0972	610.1156103000001	295.84904559999995	541.0684732200001	897.7925405	2957.530679	180.19056603	203.19540000000003	274.67940000000004	2850.9390977799994	951.9356701699999	299.62026149999997	1108.9847120000002	453.62589230000003	88.6224	1735.2948124
Organic compounds	Organic acids and derivatives;Phenylpropanoids and polyketides	Macrolides and analogues;Peptidomimetics	Hybrid peptides;none	Hybrid peptides;Macrolides and analogues	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53753.445692	0.0	0.0	0.0	0.0	4553.089148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Oligosaccharides	335.1210924	4953.724585	12921.61662821	4888.5264036	6337.2409981	4295.940297	3322.753333	4385.4652252999995	15855.491240000001	9714.13168155	2845.8137859	9472.106404400001	2096.18659969	17523.2935528	362.891272	2476.2326429699997	12309.219309	6642.562474000001	92.28486000000001	371.30519999999996	7470.379904199999	1940.8278129999999	222.52290000000002	180.57126000000002	1381.6809975	454.8430798	2762.995647	1270.4729466	9870.0452418	253818.010372	2347.2884615000003	49731.450813	415575.344538	225801.541773	9130.0521663	486553.1756560001	39209.720952	13532.661174	43427.47353	8231.2065244	29462.2354165	363098.609976	5396.6741586	7690.248782470001	406.23793084	2821.152082	2231.273076	4968.2997675999995	5108.73435755	2850.533797	5885.065952080001	10797.490919999998	296509.297578	12693.47098	9218.131444	10271.873402099998	13980.964008200002	34134.5767	4211.930779959999	846.5707283	1976.6471670999997	438881.24222009	1441.2843764000002	50.64	1183.354422	3535.5857129999995	5392.922418799999	304.39877859999996	517.83876937	1401.0685549	39561.772400660004
Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Phenolic glycosides	64.7961	91.0629	796.8401576000001	71.97780727	11134.872659999999	203.47598125	256.3956	152.3382	147.2973	367.4058	166.5414	101.5605	92.8494	163.0812	84.65424795999999	50.83854065	99.74549999999999	228.42090000000002	227.16039540000003	7095.21777	269.1315	148.1997	223.92540000000002	29.249399999999998	32.8479	120.786	791.7768	652.6146245	84.12	73.41300000000001	578.8918096	312.7254248	178.43220000000002	171.72908239999998	191.30440341999997	258.3204	224.5796019	213.10335085	926.2461778999999	48.974399999999996	3468.1248299999997	132.7188	196.9137	3813.4625109599992	85.3806	30.8505	2380.487738	2604.51822997	2159.1201719999995	212.26846719999998	9633.395217	609.4768402	491.8067005	2784.949498	6076.72544195	1867.0354309999998	10521.2203177	165.6375	346.0371	25.4007	146.9981539	516.1429365	61.719300000000004	55.924499999999995	62.7171	200.81249999999997	84.83456792	69.4665	97.57378125	61.79926519	178006.395565
