	Alphitonia.philippinensis..1.	Berchemia.floribunda..2.	Berchemia.giraldiana..3.	Berchemia.hirtella..4.	Berchemia.huana..5.	Berchemia.kulingensis..6.	Berchemia.lineata..7.	Berchemia.loureiroana..8.	Berchemia.sinica..9.	Berchemia.yunnanensis..10.	Ceanothus.asiaticus..11.	Colubrina.arborescens..12.	Colubrina.asiatica..13.	Colubrina.pubescens..14.	Colubrina.spinosa..15.	Gouania.hypoglauca..19.	Gouania.leptostachya..16.	Gouania.leptostachya..18.	Gouania.polygama..20.	Guoania.javanica..17.	Hovenia.acerba..21.	Hovenia.acerba.var..kiukiangensis..22.	Karwinskia.calderonii..23.	Krugiodendron.ferreum..24.	Paliurus.perforatus..25.	Rhamnella.franguloides..26.	Rhamnella.tonkinensis..27.	Rhamnus.crenata..28.	Rhamnus.davurica..29.	Rhamnus.diamantiaca..30.	Rhamnus.erythroxylon..31.	Rhamnus.globosa..32.	Rhamnus.hainanensis..33.	Rhamnus.koraiensis..34.	Rhamnus.leptophylla..35.	Rhamnus.longipes..36.	Rhamnus.napalensis..37.	Rhamnus.oreodendron..38.	Rhamnus.parvifolia..39.	Rhamnus.rosthornii..40.	Rhamnus.sphaerosperma..41.	Rhamnus.subapetala..42.	Rhamnus.utilis..43.	Sageretia.pauciflora..44.	Sageretia.thea..45.	Scutia.eberhardtia..46.	Scutia.myrtina..47.	Ventilago.calyculata..48.	Ventilago.calyculata.var..trichoclada..49.	Ventilago.cristata..50.	Ventilago.denticulate..51.	Ventilago.inaequilateralis..52.	Ventilago.leiocarpa..53.	Ventilago.leiocarpa.var..pubescens..54.	Ventilago.maderaspatana..55.	Ventilago.oblongifolia..56.	Ventilago.pauciflora..57.	Ziziphus.apetala..58.	Ziziphus.attopensis..59.	Ziziphus.cambodiana..60.	Ziziphus.funiculosa..61.	Ziziphus.guatemalensis..62.	Ziziphus.horsfieldii..63.	Ziziphus.incurva..64.	Ziziphus.mauritiana..65.	Ziziphus.oenopolia..66.	Ziziphus.poilaneo..67.	Ziziphus.rotundifolia..68.	Ziziphus.rugosa..69.	Ziziphus.rugosa.var..harmandii..70.	Ziziphus.thyrsiflora..71.
Ceanothus.asiaticus..11.	0.258420275161347	0.406769611580264	0.396532812686478	0.441254188911852	0.450564258823187	0.456441457755942	0.369280045351474	0.472025981091361	0.461394210461963	0.532341576722552	0	0.429310859444788	0.110688094682317	0.208390516016533	0.326753286329479	0.233604175960001	0.176357875969318	0.211402534941852	0.304737917330053	0.24062968037009	0.257734274265262	0.273171060090703	0.392817653576582	0.365621212565486	0.474459283091346	0.246288489989492	0.380952574211503	0.413045527554456	0.500623189090451	0.457218138544077	0.556351843062806	0.480864040060469	0.454306108036435	0.478313719355667	0.569971592184729	0.490968752191598	0.511672745852727	0.404791859925788	0.483968447227376	0.25275888133031	0.420580640589569	0.500299616058545	0.503819444444444	0.477520393750721	0.567535174530805	0.379023138343388	0.400461205823793	0.464778375781207	0.419243500971817	0.458328539749233	0.473705139106925	0.470317159398006	0.494651491259934	0.450183059334845	0.371705780316822	0.450391707608969	0.488422095863267	0.228493283887629	0.218876886692177	0.254223937709412	0.355954152494331	0.267198472130788	0.207292060342656	0.296299627609665	0.248297821408829	0.239049970153624	0.246565805075211	0.255174415486915	0.252709340315073	0.266745745283929	0.24757162599392
Colubrina.arborescens..12.	0.556454692031615	0.353063682805062	0.346318004607478	0.344824678368982	0.341448828948829	0.388447303725082	0.324761153198653	0.375189878818911	0.386247453526865	0.490335062283881	0.429310859444788	0	0.388713111507229	0.321025429095049	0.63294470435726	0.505696997295358	0.511129593999964	0.534571698606786	0.654253963136942	0.358231343416529	0.360664594120476	0.542177987356559	0.266632996632997	0.22344856612098	0.317678203499099	0.331112592240641	0.20956228956229	0.269339225589226	0.371803350970018	0.411565086307354	0.479725270422945	0.399120437175993	0.372405552702163	0.433331858567708	0.483411674500783	0.39464886964887	0.443075618338776	0.306116221741222	0.421701539201539	0.322952741702742	0.364505651755652	0.419854497354497	0.43670297484073	0.383191377047309	0.353261592623295	0.631923230508136	0.334839759382442	0.35667637466418	0.241289473942535	0.305325488781371	0.317901410758554	0.321165997878327	0.365631931894068	0.332805521198378	0.277270356143596	0.315438612313612	0.388216387281808	0.494201313732564	0.443444442565536	0.453371759528476	0.283065025252525	0.616984969289117	0.447024310565977	0.561586472276127	0.552800122762809	0.448554768753444	0.445247550018542	0.549000689000689	0.527454097002969	0.483212699436104	0.563089671932467
Colubrina.asiatica..13.	0.264519048908189	0.338828788220269	0.321542418136845	0.363236229794309	0.370279992338816	0.389918560016599	0.323974770463741	0.406466421694126	0.373406862745098	0.467718495972317	0.110688094682317	0.388713111507229	0	0.117742399350739	0.357968207213129	0.229450158934248	0.187659508247744	0.223587631933865	0.351993298501434	0.146981735080864	0.182386009959539	0.285493141701125	0.309594332682568	0.275720671410327	0.39310456355013	0.183663878830665	0.312864853011912	0.317938665365136	0.436429302360675	0.372578177892004	0.490725902764206	0.41542328042328	0.388868711326338	0.402455825097334	0.500597857404788	0.420330784089122	0.446480130063721	0.332528983815748	0.409473304473304	0.178350734233087	0.372245487083722	0.445873864697394	0.427267573696145	0.416327208849641	0.518829009145029	0.406570814908773	0.340581849270874	0.378725338373832	0.358275294244682	0.37302559912854	0.380290620521713	0.390064069767938	0.431956115779645	0.357585534213685	0.276478095150423	0.35201687156344	0.435325313926193	0.224913680750078	0.167757237443589	0.214327986584352	0.302937042872705	0.322182295857411	0.171301591624304	0.295419819268704	0.252334499305527	0.177884880957534	0.191738951729971	0.259567740008917	0.236892447037294	0.23249216944461	0.246054358181895
Colubrina.pubescens..14.	0.345858701506219	0.28538830343719	0.272108118397259	0.295157725537472	0.310577116273319	0.326731483341891	0.290522905364677	0.346883081529876	0.320881052843078	0.432654205407868	0.208390516016533	0.321025429095049	0.117742399350739	0	0.438650629217269	0.311443541932233	0.291297375333944	0.312851558690444	0.459548561681608	0.108388246427393	0.182655435591958	0.364033446712018	0.230978135788262	0.202331067739186	0.319725063651004	0.152290077037298	0.233845142199573	0.226036700641131	0.424818407096888	0.353244253462836	0.467181126203793	0.400923805058826	0.374130321512857	0.380468741114788	0.486080723804749	0.390131745203192	0.415366263760667	0.287286974628747	0.383953641295413	0.156627341833038	0.3446742013261	0.420893473614993	0.399662529267283	0.390867992766727	0.456714557175774	0.468014707276112	0.280459412076038	0.308686175921434	0.271268395845378	0.305955926674467	0.325758047457867	0.327193583635408	0.39671488848704	0.303569634604897	0.210435184949359	0.266357466568437	0.398462084467053	0.290345293209877	0.22639738500226	0.277173280673186	0.215221738748242	0.428422830272711	0.235692867747193	0.369285211975085	0.332038621439717	0.231919062788163	0.232907883899526	0.341864753541969	0.31273778554282	0.297063192814607	0.335225695404099
Colubrina.spinosa..15.	0.136742391696686	0.620062018158121	0.614261597566412	0.668075051064493	0.682682566146692	0.68365189429589	0.598971612748238	0.68577303745646	0.686869076230392	0.742009217737917	0.326753286329479	0.63294470435726	0.357968207213129	0.438650629217269	0	0.202554568961795	0.219674316699313	0.170153658103072	0.0675612067490228	0.425391794504068	0.442198985972067	0.152027025309376	0.624625919670763	0.59001465928364	0.709765633714834	0.421942766953294	0.614540245504371	0.64150188895144	0.709987248813856	0.683209411390032	0.74527327112581	0.6953485024636	0.658237331567118	0.683023518090994	0.770799390957673	0.688091899265677	0.730180102723176	0.63399641433554	0.699861313325439	0.438485323014471	0.636489376468076	0.683681999365856	0.726479769785343	0.700872521236206	0.747067369071472	0.112478394352918	0.61721957686425	0.687007689984011	0.649105136395792	0.687416547336423	0.693716439087996	0.677268869134156	0.722366637020083	0.681461928318911	0.603375885607617	0.680705205392238	0.720377793211077	0.218661279025395	0.365339594065859	0.352626216026423	0.574681527599829	0.143234795726478	0.331904084711447	0.168261466640158	0.202042429499594	0.338786114729007	0.357238120775758	0.210075613730322	0.216379473668155	0.341569760397878	0.207225226367725
Gouania.hypoglauca..19.	0.105903071287687	0.442012122354124	0.434944259555994	0.477269744101556	0.492797760830548	0.506092847987201	0.42220506440281	0.513523960615447	0.501281965427337	0.575551263059331	0.233604175960001	0.505696997295358	0.229450158934248	0.311443541932233	0.202554568961795	0	0.125898539271338	0.130192379095888	0.222273905027655	0.26114801482895	0.256611875169011	0.101578984052637	0.431646500130107	0.397287051244089	0.518199449668131	0.243641630649328	0.430260035956757	0.455914778148385	0.524953838410123	0.492882594139566	0.574559150131014	0.522516986150866	0.471159316741423	0.510350109731489	0.609447130310221	0.513264745648132	0.549600401276415	0.44950921687602	0.524787926099402	0.24481130587688	0.470965977101223	0.531592624133608	0.551129140180662	0.52333419336059	0.571033476173867	0.201327149583413	0.449691908950705	0.499706466619701	0.48540037014025	0.500800251794707	0.512444525939842	0.507995813416316	0.537485157732253	0.492888198084334	0.413348991948045	0.494088909850522	0.540608759463134	0.11512433772082	0.196853222376724	0.191641713369142	0.396380391295863	0.250204618247793	0.175610507560644	0.124681978877852	0.127441118632702	0.19563097866078	0.244942971557288	0.126784272562961	0.0592687563952817	0.183571539300524	0.159183770866783
Gouania.leptostachya..16.	0.104237326459549	0.450327393622413	0.444282001299545	0.487394700808906	0.502002215891105	0.508950617283951	0.439450384577699	0.514257742125126	0.513015051699692	0.571600077768057	0.176357875969318	0.511129593999964	0.187659508247744	0.291297375333944	0.219674316699313	0.125898539271338	0	0.0643482420041874	0.210005336869009	0.252941896923378	0.272460187778815	0.143284237563338	0.450875020041687	0.420378985992013	0.533200509796696	0.266546250890199	0.448949058486096	0.475218120357009	0.54740237471719	0.507323087692503	0.573118582776205	0.519393004115226	0.485215326976156	0.516203287744168	0.608750749413566	0.520899849694237	0.558943113957734	0.457758637966971	0.525578269467158	0.267924950563839	0.470433519498334	0.525005611672278	0.550200162369474	0.528094640241533	0.607456763022169	0.287168803774324	0.455148364424561	0.506377525415466	0.493969983643075	0.515160416018259	0.517797304106828	0.499257386871542	0.555496933081435	0.501075522801713	0.430925988026927	0.500218621399177	0.547697135275017	0.140230471046443	0.196716717647707	0.184944106627357	0.415069413825201	0.176227986880402	0.182628478346071	0.172043845067472	0.0886579740919155	0.175301098691459	0.196891983162127	0.0914279755946423	0.121385124333467	0.180815727919747	0.113346374724347
Gouania.leptostachya..18.	0.0610784783018252	0.484837132742456	0.479036712150747	0.526871092405181	0.544627505373119	0.548427008880225	0.478674086837464	0.551805776388402	0.551644190814727	0.605324873499	0.211402534941852	0.534571698606786	0.223587631933865	0.312851558690444	0.170153658103072	0.130192379095888	0.0643482420041874	0	0.171550384037319	0.287220107882876	0.306974100556402	0.106072373393802	0.489593343628431	0.454982083241309	0.570889218624228	0.30231242344796	0.48893082875539	0.509821217606305	0.589668194054159	0.542005452730719	0.607165091885614	0.553108078839073	0.517101860898322	0.549306595454394	0.642430654928484	0.557690068049084	0.588976144063863	0.492792455676228	0.560837046319502	0.304654576255453	0.507142601875058	0.558194961308996	0.584198591717389	0.55973705056741	0.644839442973075	0.236434070851482	0.498112221044934	0.545803731324698	0.53622595794096	0.545135476217777	0.550432042662619	0.540610404753639	0.594599722967974	0.540257969659599	0.462171926948304	0.538151803118908	0.584657429312291	0.126059143808596	0.22601001200919	0.230207030151387	0.458279741599369	0.146365102036539	0.212565847489093	0.138116331697699	0.0807938343647953	0.200169082259241	0.224073950071673	0.0908190646787138	0.118171752131652	0.217739112359306	0.107059487226882
Gouania.polygama..20.	0.157884670339662	0.64095995062246	0.635159530030751	0.685830789717808	0.700438304800007	0.704549826760228	0.620509857311719	0.706670969920798	0.707767008694731	0.76187210641223	0.304737917330053	0.654253963136942	0.351993298501434	0.459548561681608	0.0675612067490228	0.222273905027655	0.210005336869009	0.171550384037319	0	0.443147533157383	0.463096918436405	0.199816603946543	0.640968422830125	0.606043682819178	0.727521372368149	0.446623205327798	0.636078490067852	0.662399821415779	0.729611046295443	0.700965150043347	0.761915960457524	0.7120677761517	0.67566508680645	0.703921450555332	0.792702316584242	0.708989831730016	0.747935841376491	0.651752152988855	0.717617051978754	0.452893026004728	0.656776680175616	0.705126953424826	0.742518936652675	0.718300276475538	0.76281577169875	0.151896462184499	0.640954388761213	0.704763428637326	0.670643380959273	0.704866971611339	0.711166863362912	0.694261321841473	0.742959255106022	0.699217666972226	0.621131624260932	0.698155629667154	0.738133531864393	0.239096336870051	0.380882692449764	0.365681193828225	0.599361965974333	0.12417509419691	0.352003335021952	0.202440199606377	0.213119878486662	0.354946137536316	0.376624612326659	0.216673809067426	0.2287507459124	0.347174940898345	0.220298302975066
Guoania.javanica..17.	0.308320042045113	0.25712723077027	0.237105753065792	0.277845000582928	0.285939078068708	0.305391436409955	0.275071587791495	0.338974148666502	0.304190801835137	0.407125961106714	0.24062968037009	0.358231343416529	0.146981735080864	0.108388246427393	0.425391794504068	0.26114801482895	0.252941896923378	0.287220107882876	0.443147533157383	0	0.124646401770585	0.320355708126872	0.233436303065933	0.211799938508112	0.308450984349271	0.110362776797962	0.241972992713733	0.246219358487877	0.415728715728716	0.326752607623169	0.447903422063629	0.375285126396237	0.333190346655507	0.346256641487249	0.476824349101577	0.35637168150532	0.37760110151923	0.261164555609	0.344400619956175	0.10685859921971	0.303918577307466	0.36691999358666	0.377362055933484	0.367499177951155	0.462291476436472	0.450742857512599	0.255219699794	0.288163705711131	0.299887021240007	0.302447882445159	0.29242591623544	0.299531567517361	0.360254105237924	0.282229990761737	0.194213152716022	0.261680016656869	0.382839671001665	0.239458559915736	0.139797572353273	0.190559584499607	0.225838507985499	0.40265164342652	0.161015579071135	0.32181624061573	0.263669124980623	0.142435173180819	0.170540454425102	0.266127026497397	0.257239512655831	0.207009904478384	0.290302369442754
Hovenia.acerba..21.	0.329133920168988	0.205809843094326	0.189744070142677	0.244587258250698	0.253855730326319	0.256461380848636	0.204246031746032	0.272458723632822	0.251206037970744	0.347362339511483	0.257734274265262	0.360664594120476	0.182386009959539	0.182655435591958	0.442198985972067	0.256611875169011	0.272460187778815	0.306974100556402	0.463096918436405	0.124646401770585	0	0.314976879640745	0.196504222901282	0.212596925743477	0.272285717769695	0.111198693569569	0.240891796112384	0.208809736015618	0.322707466825114	0.267665187495388	0.377308391056681	0.301015665525469	0.266515796525767	0.28403346663613	0.390492984872717	0.296900257812174	0.328017265385686	0.212398494751436	0.293220439691028	0.112580284639108	0.248114379084967	0.315182497241321	0.31839180116491	0.298433139734236	0.389286831753978	0.430836291539677	0.21213733460864	0.259546393082978	0.310726552525772	0.26103719265484	0.27312651556349	0.27439639478318	0.310101257331411	0.247281690453959	0.184699920656839	0.250510945118788	0.312805454476702	0.258327983971366	0.141547673757003	0.138430716399329	0.17140887605042	0.429273133984777	0.157132806826434	0.334831973019093	0.280251839541787	0.14700390641908	0.11117989180405	0.28059386066739	0.267237816179103	0.164487313838065	0.311139372051586
Hovenia.acerba.var..kiukiangensis..22.	0.0762701599377424	0.4925775080147	0.487174633011099	0.523645160595884	0.540417248095819	0.546705404383976	0.48530824829932	0.549862939799576	0.554885065137166	0.613727234988484	0.273171060090703	0.542177987356559	0.285493141701125	0.364033446712018	0.152027025309376	0.101578984052637	0.143284237563338	0.106072373393802	0.199816603946543	0.320355708126872	0.314976879640745	0	0.496742681921253	0.471244722026742	0.575070523234169	0.313067999557547	0.492543547722119	0.521732460661032	0.596611208456446	0.550109784463614	0.619645911336111	0.561909695977156	0.529025375686998	0.55915923287554	0.65307360072742	0.569734232180845	0.602878475951784	0.500708230261802	0.575339363017934	0.317397443826015	0.520100907029478	0.572460575139146	0.59499433106576	0.571821985856489	0.638771710811984	0.160746641423865	0.505344422321774	0.54824753885294	0.517584629089731	0.561308189942644	0.563298665620094	0.548858952256702	0.599738100741915	0.543592214663643	0.475689494107502	0.544660651297556	0.59282553987327	0.101961963025951	0.237921051232993	0.236525154838055	0.465806760204082	0.209311590227489	0.240846718316956	0.0615316873875987	0.134813108493812	0.217276827949723	0.272444024683665	0.153584988049274	0.0934044933762978	0.222573635837314	0.181103115190763
Karwinskia.calderonii..23.	0.511914645183876	0.156615290839429	0.145235247208931	0.158865325953934	0.158441095941096	0.194258457591791	0.164214240620491	0.185266838895871	0.184440872308519	0.312437791866926	0.392817653576582	0.266632996632997	0.309594332682568	0.230978135788262	0.624625919670763	0.431646500130107	0.450875020041687	0.489593343628431	0.640968422830125	0.233436303065933	0.196504222901282	0.496742681921253	0	0.126739438722197	0.158254183627318	0.24595572449231	0.117676767676768	0.094050024050024	0.262953342953343	0.225057645676202	0.327150128080361	0.248847202180535	0.216513561767799	0.238644191238531	0.338829918706156	0.234775814105711	0.258043593833067	0.132323232323232	0.229758297258297	0.208277417027417	0.193638528138528	0.261731601731602	0.256396508819978	0.240440482304889	0.29012987012987	0.610531051757467	0.171359940872136	0.170350279801499	0.155524339605972	0.164030642560054	0.174528011670869	0.185235525509498	0.229815912243097	0.14981580258366	0.103084771253785	0.125011924803591	0.242609270272822	0.446950231481481	0.313981923024892	0.310169875729577	0.116720441017316	0.612388932112434	0.327284451659452	0.512939244663383	0.464151231576605	0.326172128092658	0.302387065860348	0.455628485628486	0.450010741138561	0.336615317306807	0.499353138370606
Krugiodendron.ferreum..24.	0.479275771384525	0.218787629994527	0.20437256935442	0.229527031240257	0.227908912607188	0.258821382959314	0.236781609195402	0.270714815403358	0.257021045966279	0.364757853544169	0.365621212565486	0.22344856612098	0.275720671410327	0.202331067739186	0.59001465928364	0.397287051244089	0.420378985992013	0.454982083241309	0.606043682819178	0.211799938508112	0.212596925743477	0.471244722026742	0.126739438722197	0	0.215369580668088	0.222214879784266	0.108105314226004	0.131879654508965	0.302806389013286	0.277619851708903	0.371848627181426	0.320024022380344	0.294871420222092	0.307509023453233	0.385240506809302	0.321537264627382	0.338435312418978	0.210356023287058	0.301607018460467	0.177227633477633	0.277757799671593	0.342261531571876	0.320756816683981	0.289922351173082	0.303236179529283	0.578917908521031	0.21519183787897	0.235235024764041	0.177440853188566	0.214846340835185	0.230794943972284	0.246358466233289	0.315854815310791	0.211248924857299	0.120504637017507	0.187961442559144	0.314856974049691	0.404853556604634	0.29820461095717	0.312315270935961	0.144346734742748	0.574155240516674	0.323445957246245	0.473033661740558	0.431198345982185	0.307823459367762	0.302698339579756	0.421076532197222	0.407391477462128	0.333789260385005	0.461119446774845
